0.99644244,0.03969347,-0.99831975,-0.03969353,-0.99840575,-0.03969449,0.99752319,0.02606857,0.99734151,0.01605213,-0.9975425,-0.04101193
0.98389852,0.16441345,-0.98467523,-0.16441333,-0.98534769,-0.16441351,0.98466778,0.15020168,0.98452783,0.1318903,-0.98456436,-0.1636135
0.95604193,0.2866118,-0.95626307,-0.28661197,-0.95629978,-0.28661221,0.9562844,0.27208686,0.95636344,0.25566208,-0.95627958,-0.2852596
0.91246784,0.40421903,-0.91263545,-0.40421879,-0.91265047,-0.40421873,0.91282022,0.391626,0.91289127,0.37935293,-0.91281086,-0.40287864
0.85437298,0.51544189,-0.85457289,-0.51544023,-0.85447621,-0.51544058,0.8549602,0.50496876,0.85497797,0.49643099,-0.85495889,-0.51390737
0.78161001,0.61853254,-0.78291076,-0.61853158,-0.78284192,-0.61853242,0.78364789,0.6091522,0.78353369,0.60452747,-0.78363061,-0.61661434
0.69932961,0.71186507,-0.70018679,-0.7118687,-0.70019233,-0.71187013,0.70103014,0.70165062,0.70090735,0.69662857,-0.70099926,-0.70987272
0.60686135,0.79397655,-0.60753483,-0.79398048,-0.60739994,-0.79398274,0.60834575,0.78487504,0.60830986,0.77950275,-0.60831773,-0.79198694
0.50565314,0.86356521,-0.50627583,-0.86357117,-0.50622666,-0.86357331,0.50705504,0.85438108,0.50703573,0.849365,-0.50701702,-0.86151499
0.39761651,0.91953051,-0.39820236,-0.91954195,-0.39808822,-0.91954368,0.3987577,0.91070068,0.39877236,0.90691781,-0.39874017,-0.91730702
0.28431427,0.96099961,-0.28465641,-0.96100938,-0.28469723,-0.96101069,0.28506768,0.95258784,0.28509009,0.95007443,-0.28505141,-0.95888925
0.16674256,0.98731339,-0.16722363,-0.98731935,-0.16733515,-0.98732114,0.16746545,0.97973275,0.16748524,0.97813439,-0.16745061,-0.98532271
0.04711986,0.99805355,-0.04754126,-0.99805868,-0.0476765,-0.99805909,0.04764855,0.99137378,0.04767084,0.9909693,-0.04764241,-0.99625552
-0.07390821,0.99305439,0.0736053,-0.99305791,0.07337832,-0.99305874,-0.07355911,0.98572493,-0.07354516,0.98662341,0.07356548,-0.99107116
-0.19509721,0.97239685,0.19502008,-0.97239798,0.19488752,-0.97239852,-0.19507462,0.96543384,-0.19502485,0.96647298,0.19507647,-0.9703567
-0.31662893,0.93639898,0.31611037,-0.93640357,0.31636059,-0.93640298,-0.31629211,0.9291935,-0.31620479,0.93164587,0.31626368,-0.93437296
-0.43626398,0.88563704,0.43549585,-0.88564235,0.43579626,-0.88564229,-0.43553489,0.87817466,-0.43544102,0.88188386,0.43550587,-0.88368464
-0.55046582,0.82090986,0.55062735,-0.82091504,0.55055225,-0.82091463,-0.55011821,0.81340539,-0.55015302,0.81768143,0.55013871,-0.81895679
-0.65671158,0.74323797,0.65668523,-0.74323624,0.65717912,-0.74323964,-0.65608013,0.73418987,-0.65611482,0.74131858,0.6560719,-0.74115968
-0.75062537,0.6538378,0.75035775,-0.65383732,0.75092912,-0.65383965,-0.74955612,0.64408588,-0.74963057,0.65288842,0.74954903,-0.65176213
-0.83031398,0.55413175,0.82954228,-0.55412763,0.83008718,-0.554129,-0.82888627,0.54201841,-0.82897735,0.55441535,0.82886708,-0.55201232
-0.89648372,0.44568336,0.89384556,-0.44568038,0.89381886,-0.4456802,-0.89308375,0.43244386,-0.89322335,0.44789517,0.89309812,-0.44357216
-0.94550836,0.33020711,0.94258654,-0.33020401,0.94265413,-0.33020431,-0.9420917,0.31382155,-0.94222355,0.33217716,0.94208062,-0.32811242
-0.97864568,0.20951951,0.97659004,-0.2095207,0.97649395,-0.20952076,-0.97607714,0.19368327,-0.97627223,0.2097491,0.97609591,-0.20751226
-1,0.0855788,0.99493277,-0.08557785,0.99486637,-0.08557773,-0.99464464,0.06511462,-0.99479061,0.0869596,0.99463677,-0.08366305
-0.99799085,-0.03969306,0.99623811,0.03969359,0.99474466,0.03969395,-0.99752247,-0.04219317,-0.99756867,-0.04058313,0.99742031,0.0141747
-0.98464113,-0.16441327,0.98419023,0.16441333,0.98147881,0.16441441,-0.98466778,-0.16431189,-0.98468292,-0.16366541,0.98473763,0.13587177
-0.95619792,-0.28661197,0.95531452,0.28661251,0.95586991,0.28661227,-0.95628446,-0.28599763,-0.95628643,-0.2857343,0.95639729,0.26004922
-0.91258204,-0.40421879,0.91243303,0.40421748,0.91301191,0.4042207,-0.91282016,-0.40345496,-0.91280764,-0.40259397,0.91286516,0.38047111
-0.85460168,-0.51544034,0.85474861,0.51543987,0.85527492,0.51544249,-0.85495996,-0.51473415,-0.85494882,-0.51396537,0.85511255,0.49110484
-0.78300124,-0.61853147,0.78187537,0.61853635,0.78348362,0.61853456,-0.78364837,-0.61779898,-0.78360534,-0.61661959,0.78373432,0.6004442
-0.70020449,-0.711869,0.69918597,0.7118659,0.70053518,0.71186841,-0.70103014,-0.7111845,-0.70097613,-0.70986718,0.70113492,0.69600976
-0.60735488,-0.79398125,0.60697281,0.7939738,0.60690761,0.79397655,-0.60834575,-0.79323274,-0.60828662,-0.79184556,0.60842371,0.7802093
-0.50623763,-0.86357135,0.50652075,0.8635639,0.50659966,0.86356473,-0.50705516,-0.8628546,-0.50700581,-0.86151749,0.50716376,0.85009778
-0.39813513,-0.91954172,0.39815652,0.91953564,0.39856482,0.91953528,-0.3987577,-0.91890109,-0.39872146,-0.91754371,0.39891088,0.90772653
-0.28467625,-0.96100885,0.28448915,0.96100271,0.28505564,0.96100199,-0.28506768,-0.96028203,-0.28504378,-0.9589361,0.2852385,0.95092165
-0.16726929,-0.98731965,0.16678226,0.98731327,0.16757905,0.9873122,-0.16746563,-0.98662835,-0.16745079,-0.98526287,0.16765058,0.97919726
-0.04754961,-0.9980588,0.04714799,0.99805379,0.04776943,0.99805272,-0.04764867,-0.99737328,-0.04764283,-0.99591595,0.0478307,0.99066997
0.07358205,-0.99305832,-0.07377678,0.99305475,-0.0734818,0.99305785,0.07355905,-0.99235171,0.0735569,-0.99115157,-0.07338375,0.98731291
0.19515145,-0.97239673,-0.19490904,0.97239578,-0.19529569,0.97239339,0.19507444,-0.97173619,0.19507182,-0.97039729,-0.19494355,0.9680258
0.3164202,-0.93640238,-0.31578088,0.93640184,-0.31675345,0.93639791,0.31629181,-0.93580884,0.31629002,-0.93412381,-0.31621432,0.93197405
0.43579245,-0.88564092,-0.43576258,0.88563633,-0.43625975,0.88563645,0.43553472,-0.88487428,0.4355489,-0.88356715,-0.43548286,0.88195968
0.55057919,-0.82091337,-0.55013084,0.82091057,-0.55088228,0.82090938,0.55011809,-0.82012278,0.55014288,-0.81881344,-0.55006552,0.8174541
0.65679705,-0.74323702,-0.65604317,0.74323642,-0.6569714,0.74323714,0.65608013,-0.74262857,0.65613782,-0.74085814,-0.65614861,0.74108899
0.7505517,-0.65383798,-0.75026441,0.65384257,-0.75137758,0.65383899,0.74955606,-0.65294915,0.74962795,-0.65165627,-0.74963343,0.65315616
0.82982814,-0.55412745,-0.83059031,0.55412793,-0.83048564,0.55413222,0.82888615,-0.55315024,0.82895195,-0.55187356,-0.82893443,0.5542841
0.89386201,-0.44568008,-0.89462948,0.44568348,-0.89629,0.44568264,0.89308417,-0.44459838,0.89313686,-0.4433369,-0.89314342,0.44830728
0.9427489,-0.33020407,-0.94446129,0.33020604,-0.94552279,0.3302052,0.94209146,-0.32912642,0.942137,-0.32807827,-0.94209033,0.33165312
0.97661459,-0.20952058,-0.97871673,0.20952129,-0.97897255,0.2095207,0.9760772,-0.20842576,0.97611487,-0.207376,-0.9760679,0.21005821
0.99499869,-0.08557773,-0.99661702,0.08557785,-0.99657369,0.08557796,0.99464476,-0.08451414,0.99467659,-0.08340138,-0.99463177,0.08623528
0.99672675,0.03969383,-0.99595916,-0.03969264,-0.9981429,-0.03969443,0.99752283,0.02411652,0.99737608,0.01035941,-0.99750447,-0.0382939
0.98399627,0.16441345,-0.98417592,-0.16441315,-0.98520064,-0.16441351,0.98466802,0.15010464,0.98455203,0.13197553,-0.98458475,-0.16306615
0.95616937,0.28661191,-0.95611137,-0.28661197,-0.95618904,-0.28661215,0.95628488,0.27230752,0.95634782,0.25769198,-0.95627993,-0.28508931
0.91222656,0.40421987,-0.91256118,-0.40421873,-0.91262245,-0.40421879,0.91282022,0.39090109,0.91283512,0.37764299,-0.91280013,-0.40258658
0.85458505,0.51543868,-0.85455287,-0.51544017,-0.85462189,-0.5154407,0.85495961,0.50459576,0.85500133,0.49295104,-0.854931,-0.51380575
0.7829951,0.61853242,-0.7831105,-0.61853147,-0.78293598,-0.61853218,0.78364766,0.60867929,0.78366446,0.60237062,-0.78364253,-0.61690211
0.69942641,0.71187091,-0.70023108,-0.711869,-0.70003474,-0.71187055,0.70103014,0.70115364,0.70097065,0.69705105,-0.70101959,-0.70970565
0.60668468,0.79397619,-0.60748595,-0.7939806,-0.60739565,-0.79398227,0.60834563,0.78418612,0.6082598,0.7808913,-0.60832989,-0.79203755
0.50585651,0.86356461,-0.50625968,-0.86357087,-0.50621867,-0.86357272,0.50705504,0.85441959,0.5069896,0.85138631,-0.50702846,-0.86156118
0.39815688,0.91953444,-0.398215,-0.9195416,-0.39825457,-0.91954452,0.39875782,0.91072333,0.39874303,0.90681589,-0.39873737,-0.91750789
0.28429067,0.96100044,-0.28467947,-0.96100956,-0.28472024,-0.96101117,0.2850678,0.95283186,0.28506756,0.95045483,-0.2850548,-0.95889449
0.16680706,0.98731399,-0.16726118,-0.98732007,-0.16731507,-0.98732084,0.16746557,0.97955894,0.16747129,0.97857296,-0.16746795,-0.98525155
0.04709244,0.99805272,-0.04756182,-0.99805844,-0.04765129,-0.99805909,0.04764867,0.99068809,0.04765928,0.99062288,-0.04765266,-0.99601281
-0.07391804,0.99305415,0.07354343,-0.99305797,0.07345176,-0.99305898,-0.07355911,0.98583484,-0.07354248,0.98700082,0.07355177,-0.99103606
-0.19512832,0.97239721,0.19494772,-0.97239858,0.19492984,-0.97239798,-0.19507462,0.96565986,-0.1950587,0.96792507,0.19505847,-0.97036695
-0.31663907,0.93640029,0.31615555,-0.93640375,0.31621063,-0.93640345,-0.31629193,0.92937529,-0.31630957,0.9331907,0.31627226,-0.93441457
-0.43581516,0.88563752,0.43557501,-0.88564277,0.43575871,-0.88564235,-0.43553489,0.87887192,-0.43559003,0.88332009,0.43552637,-0.88352126
-0.54978758,0.82091248,0.55062902,-0.82091403,0.5505935,-0.8209163,-0.55011809,0.81282544,-0.55022585,0.81823874,0.55014086,-0.81899035
-0.65611398,0.74323916,0.65691769,-0.74323595,0.65717566,-0.74323988,-0.65608001,0.73389065,-0.6562165,0.74138618,0.65610266,-0.74122787
-0.7498982,0.65383983,0.75031555,-0.65383703,0.75097907,-0.65383977,-0.74955589,0.64360499,-0.74968153,0.65383828,0.74954903,-0.651739
-0.83076519,0.55413139,0.82961786,-0.55412805,0.83007443,-0.55412853,-0.82888621,0.54304671,-0.82895392,0.55247915,0.82886982,-0.55194151
-0.89630008,0.44568229,0.8937515,-0.44567978,0.89388227,-0.44568056,-0.89308393,0.43187582,-0.89327908,0.44892001,0.89309931,-0.44363803
-0.945234,0.33020318,0.94270933,-0.33020413,0.94266582,-0.33020425,-0.94209141,0.31550515,-0.94225985,0.3303684,0.94211781,-0.32792246
-0.98040426,0.2095226,0.97650492,-0.20952058,0.97644722,-0.20952076,-0.97607708,0.19157314,-0.97621691,0.21011007,0.97608805,-0.20749968
-0.99883878,0.08557796,0.99485457,-0.08557785,0.99493241,-0.08557773,-0.99464446,0.0668807,-0.9947964,0.08705473,0.99464357,-0.08373767
-0.99783564,-0.03969401,0.9965471,0.03969395,0.99504793,0.03969383,-0.99752229,-0.04146957,-0.99755341,-0.03787982,0.99752986,0.00163794
-0.98456991,-0.16441333,0.98430657,0.16441321,0.9819783,0.16441369,-0.9846676,-0.16419923,-0.98467433,-0.16333133,0.98471951,0.13530397
-0.9562341,-0.28661197,0.9560647,0.28661203,0.95629144,0.28661418,-0.95628434,-0.28595942,-0.95629179,-0.28531742,0.95640779,0.25599313
-0.91251367,-0.40421873,0.91158652,0.40421963,0.9113133,0.40422022,-0.91282004,-0.40355659,-0.91280568,-0.40270466,0.91292524,0.37928605
-0.85457945,-0.51544023,0.85428047,0.51543939,0.85530925,0.51544094,-0.85495985,-0.51473808,-0.85493392,-0.51389384,0.85499191,0.49699211
-0.78292531,-0.61853147,0.78176844,0.61853325,0.78222489,0.6185329,-0.78364813,-0.61777508,-0.78360534,-0.61662233,0.78372204,0.60132647
-0.70024228,-0.71186918,0.69963205,0.71186543,0.70031667,0.71186817,-0.7010299,-0.71116269,-0.7009812,-0.71001923,0.70110917,0.69723582
-0.60749215,-0.79398096,0.60768497,0.79397583,0.60750902,0.79397929,-0.60834569,-0.79322737,-0.60829479,-0.79182601,0.60844195,0.77891564
-0.50631058,-0.86357045,0.50621212,0.86356664,0.50676274,0.86356592,-0.50705487,-0.8628456,-0.50700963,-0.86160529,0.50721574,0.84957051
-0.39812583,-0.91954142,0.39780712,0.91953218,0.39830518,0.91953504,-0.39875758,-0.91880369,-0.39871871,-0.91736847,0.39892554,0.90777636
-0.28466815,-0.96100903,0.28450441,0.96100104,0.28483987,0.96100128,-0.28506756,-0.96029049,-0.28504235,-0.95892942,0.28522015,0.95141554
